dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,atemp_bin,hum_bin,windspeed_bin
2012-07-04,Fall,2012,July,1AM,Yes,Wednesday,Weekend,Clear,27.880000000000003,31.819999999999997,74.0,0.0,27,96,123,Hot,Hot,High,Very Low
2012-07-04,Fall,2012,July,2AM,Yes,Wednesday,Weekend,Clear,27.060000000000002,30.305,83.0,8.9981,27,66,93,Hot,Hot,Very High,Very Low
2012-07-04,Fall,2012,July,3AM,Yes,Wednesday,Weekend,Clear,27.880000000000003,31.819999999999997,74.0,12.998000000000001,9,23,32,Hot,Hot,High,Low
2012-07-04,Fall,2012,July,4AM,Yes,Wednesday,Weekend,Clear,27.880000000000003,31.819999999999997,69.0,16.997899999999998,5,11,16,Hot,Hot,High,Low
2012-07-04,Fall,2012,July,5AM,Yes,Wednesday,Weekend,Clear,27.060000000000002,31.06,69.0,0.0,5,14,19,Hot,Hot,High,Very Low
2012-07-04,Fall,2012,July,6AM,Yes,Wednesday,Weekend,Clear,27.060000000000002,31.06,69.0,0.0,9,23,32,Hot,Hot,High,Very Low
2012-07-04,Fall,2012,July,7AM,Yes,Wednesday,Weekend,Clear,27.880000000000003,31.819999999999997,65.0,0.0,10,62,72,Hot,Hot,High,Very Low
2012-07-04,Fall,2012,July,8AM,Yes,Wednesday,Weekend,Clear,28.7,32.574999999999996,61.0,7.0015,43,110,153,Hot,Hot,High,Very Low
2012-07-04,Fall,2012,July,9AM,Yes,Wednesday,Weekend,Clear,31.16,34.849999999999994,52.0,0.0,90,203,293,Hot,Hot,Normal,Very Low
2012-07-04,Fall,2012,July,10AM,Yes,Wednesday,Weekend,Clear,32.800000000000004,36.364999999999995,46.0,0.0,143,304,447,Hot,Hot,Normal,Very Low
2012-07-04,Fall,2012,July,11AM,Yes,Wednesday,Weekend,Clear,33.62,37.88,46.0,8.9981,164,321,485,Very Hot,Hot,Normal,Very Low
2012-07-04,Fall,2012,July,12PM,Yes,Wednesday,Weekend,Clear,35.26,39.395,41.0,15.001299999999999,164,330,494,Very Hot,Hot,Normal,Low
2012-07-04,Fall,2012,July,1PM,Yes,Wednesday,Weekend,Clear,36.9,40.910000000000004,35.0,0.0,177,322,499,Very Hot,Very Hot,Low,Very Low
2012-07-04,Fall,2012,July,2PM,Yes,Wednesday,Weekend,Clear,36.9,40.910000000000004,37.0,11.0014,190,357,547,Very Hot,Very Hot,Low,Very Low
2012-07-04,Fall,2012,July,3PM,Yes,Wednesday,Weekend,Clear,37.72,42.425000000000004,35.0,19.999499999999998,155,299,454,Very Hot,Very Hot,Low,Low
2012-07-04,Fall,2012,July,4PM,Yes,Wednesday,Weekend,Clear,37.72,42.425000000000004,35.0,16.997899999999998,163,226,389,Very Hot,Very Hot,Low,Low
2012-07-04,Fall,2012,July,5PM,Yes,Wednesday,Weekend,Clear,37.72,42.425000000000004,35.0,19.999499999999998,161,253,414,Very Hot,Very Hot,Low,Low
2012-07-04,Fall,2012,July,6PM,Yes,Wednesday,Weekend,Clear,36.9,42.425000000000004,42.0,12.998000000000001,159,271,430,Very Hot,Very Hot,Normal,Low
2012-07-04,Fall,2012,July,7PM,Yes,Wednesday,Weekend,Clear,35.26,40.150000000000006,47.0,15.001299999999999,177,255,432,Very Hot,Very Hot,Normal,Low
2012-07-04,Fall,2012,July,8PM,Yes,Wednesday,Weekend,Clear,35.26,40.150000000000006,47.0,15.001299999999999,237,314,551,Very Hot,Very Hot,Normal,Low
2012-07-04,Fall,2012,July,9PM,Yes,Wednesday,Weekend,Clear,34.44,40.150000000000006,53.0,8.9981,222,362,584,Very Hot,Very Hot,Normal,Very Low
2012-07-04,Fall,2012,July,10PM,Yes,Wednesday,Weekend,Clear,33.62,39.395,56.00000000000001,15.001299999999999,175,327,502,Very Hot,Hot,Normal,Low
2012-07-04,Fall,2012,July,11PM,Yes,Wednesday,Weekend,Mist,31.98,34.849999999999994,43.0,6.0032,31,152,183,Hot,Hot,Normal,Very Low
2012-07-05,Fall,2012,July,12AM,No,Thursday,Weekday,Clear,30.34,33.335,51.0,7.0015,17,71,88,Hot,Hot,Normal,Very Low
2012-07-05,Fall,2012,July,1AM,No,Thursday,Weekday,Clear,30.34,33.335,51.0,19.0012,6,24,30,Hot,Hot,Normal,Low
2012-07-05,Fall,2012,July,2AM,No,Thursday,Weekday,Clear,30.34,33.335,51.0,0.0,4,14,18,Hot,Hot,Normal,Very Low
2012-07-05,Fall,2012,July,3AM,No,Thursday,Weekday,Clear,29.52,33.335,54.0,12.998000000000001,2,5,7,Hot,Hot,Normal,Low
2012-07-05,Fall,2012,July,4AM,No,Thursday,Weekday,Clear,29.52,33.335,57.99999999999999,0.0,0,7,7,Hot,Hot,Normal,Very Low
2012-07-05,Fall,2012,July,5AM,No,Thursday,Weekday,Clear,29.52,34.089999999999996,62.0,0.0,1,28,29,Hot,Hot,High,Very Low
2012-07-05,Fall,2012,July,6AM,No,Thursday,Weekday,Clear,29.52,33.335,57.99999999999999,0.0,3,130,133,Hot,Hot,Normal,Very Low
2012-07-05,Fall,2012,July,7AM,No,Thursday,Weekday,Clear,31.16,34.849999999999994,55.00000000000001,0.0,27,316,343,Hot,Hot,Normal,Very Low
2012-07-05,Fall,2012,July,8AM,No,Thursday,Weekday,Clear,32.800000000000004,37.12,49.0,8.9981,36,514,550,Hot,Hot,Normal,Very Low
2012-07-05,Fall,2012,July,9AM,No,Thursday,Weekday,Clear,34.44,39.395,49.0,19.999499999999998,47,246,293,Very Hot,Hot,Normal,Low
2012-07-05,Fall,2012,July,10AM,No,Thursday,Weekday,Clear,35.26,39.395,44.0,23.9994,69,117,186,Very Hot,Hot,Normal,Normal
2012-07-05,Fall,2012,July,11AM,No,Thursday,Weekday,Clear,36.9,40.910000000000004,35.0,19.999499999999998,107,137,244,Very Hot,Very Hot,Low,Low
2012-07-05,Fall,2012,July,12PM,No,Thursday,Weekday,Clear,36.9,40.910000000000004,35.0,23.9994,88,188,276,Very Hot,Very Hot,Low,Normal
2012-07-05,Fall,2012,July,1PM,No,Thursday,Weekday,Clear,37.72,41.665,33.0,15.001299999999999,129,181,310,Very Hot,Very Hot,Low,Low
2012-07-05,Fall,2012,July,2PM,No,Thursday,Weekday,Clear,37.72,41.665,33.0,22.0028,87,154,241,Very Hot,Very Hot,Low,Low
2012-07-05,Fall,2012,July,3PM,No,Thursday,Weekday,Clear,37.72,41.665,33.0,23.9994,71,183,254,Very Hot,Very Hot,Low,Normal
2012-07-05,Fall,2012,July,4PM,No,Thursday,Weekday,Clear,37.72,41.665,33.0,16.997899999999998,109,324,433,Very Hot,Very Hot,Low,Low
2012-07-05,Fall,2012,July,5PM,No,Thursday,Weekday,Clear,37.72,42.425000000000004,35.0,11.0014,114,575,689,Very Hot,Very Hot,Low,Very Low
2012-07-05,Fall,2012,July,6PM,No,Thursday,Weekday,Mist,36.9,41.665,39.0,22.0028,96,511,607,Very Hot,Very Hot,Low,Low
2012-07-05,Fall,2012,July,7PM,No,Thursday,Weekday,Mist,36.08,40.150000000000006,39.0,16.997899999999998,128,375,503,Very Hot,Very Hot,Low,Low
2012-07-05,Fall,2012,July,8PM,No,Thursday,Weekday,Mist,35.26,39.395,41.0,15.001299999999999,78,243,321,Very Hot,Hot,Normal,Low
2012-07-05,Fall,2012,July,9PM,No,Thursday,Weekday,Clear,34.44,38.635000000000005,47.0,12.998000000000001,91,232,323,Very Hot,Hot,Normal,Low
2012-07-05,Fall,2012,July,10PM,No,Thursday,Weekday,Clear,33.62,40.150000000000006,59.0,8.9981,63,162,225,Very Hot,Very Hot,Normal,Very Low
2012-07-05,Fall,2012,July,11PM,No,Thursday,Weekday,Clear,32.800000000000004,37.88,55.00000000000001,11.0014,32,99,131,Hot,Hot,Normal,Very Low
2012-07-06,Fall,2012,July,12AM,No,Friday,Weekday,Clear,31.98,37.12,62.0,8.9981,39,63,102,Hot,Hot,High,Very Low
2012-07-06,Fall,2012,July,1AM,No,Friday,Weekday,Clear,31.98,36.364999999999995,55.00000000000001,15.001299999999999,7,22,29,Hot,Hot,Normal,Low
2012-07-06,Fall,2012,July,2AM,No,Friday,Weekday,Clear,31.16,35.605,62.0,8.9981,4,13,17,Hot,Hot,High,Very Low
2012-07-06,Fall,2012,July,3AM,No,Friday,Weekday,Mist,30.34,34.849999999999994,70.0,12.998000000000001,1,6,7,Hot,Hot,High,Low
2012-07-06,Fall,2012,July,4AM,No,Friday,Weekday,Clear,30.34,34.849999999999994,66.0,15.001299999999999,2,4,6,Hot,Hot,High,Low
2012-07-06,Fall,2012,July,5AM,No,Friday,Weekday,Clear,30.34,34.849999999999994,66.0,12.998000000000001,4,31,35,Hot,Hot,High,Low
2012-07-06,Fall,2012,July,6AM,No,Friday,Weekday,Clear,30.34,34.849999999999994,66.0,12.998000000000001,4,127,131,Hot,Hot,High,Low
2012-07-06,Fall,2012,July,7AM,No,Friday,Weekday,Clear,31.98,34.849999999999994,46.0,8.9981,20,333,353,Hot,Hot,Normal,Very Low
2012-07-06,Fall,2012,July,8AM,No,Friday,Weekday,Clear,32.800000000000004,35.605,41.0,11.0014,28,557,585,Hot,Hot,Normal,Very Low
2012-07-06,Fall,2012,July,9AM,No,Friday,Weekday,Clear,33.62,36.364999999999995,36.0,8.9981,55,249,304,Very Hot,Hot,Low,Very Low
2012-07-06,Fall,2012,July,10AM,No,Friday,Weekday,Clear,35.26,37.12,30.0,0.0,80,130,210,Very Hot,Hot,Low,Very Low
2012-07-06,Fall,2012,July,11AM,No,Friday,Weekday,Clear,34.44,36.364999999999995,32.0,6.0032,92,141,233,Very Hot,Hot,Low,Very Low
2012-07-06,Fall,2012,July,12PM,No,Friday,Weekday,Clear,36.08,37.88,28.000000000000004,7.0015,111,220,331,Very Hot,Hot,Low,Very Low
2012-07-06,Fall,2012,July,1PM,No,Friday,Weekday,Clear,36.9,39.395,27.0,7.0015,99,194,293,Very Hot,Hot,Low,Very Low
2012-07-06,Fall,2012,July,2PM,No,Friday,Weekday,Clear,36.9,40.150000000000006,31.0,11.0014,91,184,275,Very Hot,Very Hot,Low,Very Low
2012-07-06,Fall,2012,July,3PM,No,Friday,Weekday,Clear,37.72,40.910000000000004,28.999999999999996,12.998000000000001,79,206,285,Very Hot,Very Hot,Low,Low
2012-07-06,Fall,2012,July,4PM,No,Friday,Weekday,Clear,37.72,40.910000000000004,28.999999999999996,7.0015,69,300,369,Very Hot,Very Hot,Low,Very Low
2012-07-06,Fall,2012,July,5PM,No,Friday,Weekday,Clear,37.72,40.910000000000004,28.999999999999996,0.0,90,486,576,Very Hot,Very Hot,Low,Very Low
2012-07-06,Fall,2012,July,6PM,No,Friday,Weekday,Clear,36.9,40.150000000000006,33.0,16.997899999999998,106,454,560,Very Hot,Very Hot,Low,Low
2012-07-06,Fall,2012,July,7PM,No,Friday,Weekday,Clear,36.08,39.395,35.0,15.001299999999999,112,306,418,Very Hot,Hot,Low,Low
2012-07-06,Fall,2012,July,8PM,No,Friday,Weekday,Clear,35.26,38.635000000000005,39.0,7.0015,91,245,336,Very Hot,Hot,Low,Very Low
2012-07-06,Fall,2012,July,9PM,No,Friday,Weekday,Clear,33.62,38.635000000000005,52.0,8.9981,77,223,300,Very Hot,Hot,Normal,Very Low
2012-07-06,Fall,2012,July,10PM,No,Friday,Weekday,Clear,32.800000000000004,37.88,55.00000000000001,12.998000000000001,78,210,288,Hot,Hot,Normal,Low
2012-07-06,Fall,2012,July,11PM,No,Friday,Weekday,Clear,32.800000000000004,39.395,63.0,7.0015,27,137,164,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,12AM,No,Saturday,Weekend,Clear,31.98,37.88,66.0,8.9981,35,115,150,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,1AM,No,Saturday,Weekend,Clear,31.16,36.364999999999995,70.0,11.0014,16,55,71,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,2AM,No,Saturday,Weekend,Clear,31.16,37.12,72.0,11.0014,11,47,58,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,3AM,No,Saturday,Weekend,Clear,30.34,35.605,74.0,8.9981,12,19,31,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,4AM,No,Saturday,Weekend,Clear,30.34,35.605,74.0,11.0014,3,13,16,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,5AM,No,Saturday,Weekend,Clear,30.34,35.605,74.0,12.998000000000001,2,12,14,Hot,Hot,High,Low
2012-07-07,Fall,2012,July,6AM,No,Saturday,Weekend,Clear,30.34,35.605,74.0,7.0015,4,27,31,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,7AM,No,Saturday,Weekend,Clear,31.98,37.88,66.0,7.0015,8,63,71,Hot,Hot,High,Very Low
2012-07-07,Fall,2012,July,8AM,No,Saturday,Weekend,Clear,33.62,41.665,63.0,12.998000000000001,32,120,152,Very Hot,Very Hot,High,Low
2012-07-07,Fall,2012,July,9AM,No,Saturday,Weekend,Clear,34.44,41.665,59.0,11.0014,69,187,256,Very Hot,Very Hot,Normal,Very Low
2012-07-07,Fall,2012,July,10AM,No,Saturday,Weekend,Clear,37.72,43.18,37.0,15.001299999999999,100,225,325,Very Hot,Very Hot,Low,Low
2012-07-07,Fall,2012,July,11AM,No,Saturday,Weekend,Clear,38.54,43.94,38.0,12.998000000000001,122,245,367,Very Hot,Very Hot,Low,Low
2012-07-07,Fall,2012,July,12PM,No,Saturday,Weekend,Clear,39.36,43.18,31.0,23.9994,124,218,342,Very Hot,Very Hot,Low,Normal
2012-07-07,Fall,2012,July,1PM,No,Saturday,Weekend,Mist,39.36,43.18,31.0,16.997899999999998,116,244,360,Very Hot,Very Hot,Low,Low
2012-07-07,Fall,2012,July,2PM,No,Saturday,Weekend,Mist,39.36,43.18,30.0,8.9981,105,203,308,Very Hot,Very Hot,Low,Very Low
2012-07-07,Fall,2012,July,3PM,No,Saturday,Weekend,Clear,39.36,42.425000000000004,26.0,0.0,113,193,306,Very Hot,Very Hot,Low,Very Low
2012-07-07,Fall,2012,July,4PM,No,Saturday,Weekend,Clear,41.0,43.18,19.0,11.0014,102,192,294,Very Hot,Very Hot,Very Low,Very Low
2012-07-07,Fall,2012,July,5PM,No,Saturday,Weekend,Clear,39.36,42.425000000000004,26.0,8.9981,103,176,279,Very Hot,Very Hot,Low,Very Low
2012-07-07,Fall,2012,July,6PM,No,Saturday,Weekend,Clear,38.54,41.665,28.999999999999996,6.0032,83,194,277,Very Hot,Very Hot,Low,Very Low
2012-07-07,Fall,2012,July,7PM,No,Saturday,Weekend,Clear,37.72,41.665,33.0,8.9981,68,219,287,Very Hot,Very Hot,Low,Very Low
2012-07-07,Fall,2012,July,8PM,No,Saturday,Weekend,Clear,36.9,40.910000000000004,37.0,11.0014,79,197,276,Very Hot,Very Hot,Low,Very Low
2012-07-07,Fall,2012,July,9PM,No,Saturday,Weekend,Clear,36.08,39.395,37.0,12.998000000000001,51,150,201,Very Hot,Hot,Low,Low
2012-07-07,Fall,2012,July,10PM,No,Saturday,Weekend,Clear,34.44,41.665,59.0,12.998000000000001,56,164,220,Very Hot,Very Hot,Normal,Low
2012-07-07,Fall,2012,July,11PM,No,Saturday,Weekend,Clear,34.44,40.910000000000004,56.00000000000001,11.0014,34,114,148,Very Hot,Very Hot,Normal,Very Low
2012-07-08,Fall,2012,July,12AM,No,Sunday,Weekend,Clear,33.62,39.395,56.00000000000001,8.9981,22,125,147,Very Hot,Hot,Normal,Very Low
2012-07-08,Fall,2012,July,1AM,No,Sunday,Weekend,Clear,33.62,39.395,56.00000000000001,7.0015,25,99,124,Very Hot,Hot,Normal,Very Low
2012-07-08,Fall,2012,July,2AM,No,Sunday,Weekend,Clear,33.62,38.635000000000005,52.0,7.0015,11,59,70,Very Hot,Hot,Normal,Very Low
2012-07-08,Fall,2012,July,3AM,No,Sunday,Weekend,Clear,32.800000000000004,38.635000000000005,59.0,7.0015,1,34,35,Hot,Hot,Normal,Very Low
2012-07-08,Fall,2012,July,4AM,No,Sunday,Weekend,Clear,31.98,37.88,66.0,7.0015,2,11,13,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,5AM,No,Sunday,Weekend,Clear,31.98,37.12,62.0,0.0,1,5,6,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,6AM,No,Sunday,Weekend,Clear,31.98,38.635000000000005,70.0,8.9981,5,16,21,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,7AM,No,Sunday,Weekend,Clear,32.800000000000004,40.150000000000006,66.0,0.0,19,33,52,Hot,Very Hot,High,Very Low
2012-07-08,Fall,2012,July,8AM,No,Sunday,Weekend,Clear,34.44,40.150000000000006,53.0,8.9981,35,95,130,Very Hot,Very Hot,Normal,Very Low
2012-07-08,Fall,2012,July,9AM,No,Sunday,Weekend,Clear,35.26,40.910000000000004,50.0,7.0015,70,172,242,Very Hot,Very Hot,Normal,Very Low
2012-07-08,Fall,2012,July,10AM,No,Sunday,Weekend,Clear,36.9,43.18,45.0,0.0,85,234,319,Very Hot,Very Hot,Normal,Very Low
2012-07-08,Fall,2012,July,11AM,No,Sunday,Weekend,Clear,37.72,44.695,42.0,19.999499999999998,120,269,389,Very Hot,Very Hot,Normal,Low
2012-07-08,Fall,2012,July,12PM,No,Sunday,Weekend,Clear,37.72,44.695,42.0,12.998000000000001,105,271,376,Very Hot,Very Hot,Normal,Low
2012-07-08,Fall,2012,July,1PM,No,Sunday,Weekend,Clear,38.54,43.94,38.0,16.997899999999998,118,219,337,Very Hot,Very Hot,Low,Low
2012-07-08,Fall,2012,July,2PM,No,Sunday,Weekend,Clear,39.36,45.455,36.0,11.0014,77,235,312,Very Hot,Very Hot,Low,Very Low
2012-07-08,Fall,2012,July,3PM,No,Sunday,Weekend,Light Snow,37.72,44.695,42.0,19.0012,80,218,298,Very Hot,Very Hot,Normal,Low
2012-07-08,Fall,2012,July,4PM,No,Sunday,Weekend,Mist,32.800000000000004,40.150000000000006,66.0,15.001299999999999,65,226,291,Hot,Very Hot,High,Low
2012-07-08,Fall,2012,July,5PM,No,Sunday,Weekend,Clear,31.98,37.12,59.0,0.0,68,202,270,Hot,Hot,Normal,Very Low
2012-07-08,Fall,2012,July,6PM,No,Sunday,Weekend,Clear,31.98,37.12,62.0,7.0015,54,199,253,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,7PM,No,Sunday,Weekend,Clear,31.98,37.12,62.0,11.0014,66,184,250,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,8PM,No,Sunday,Weekend,Clear,31.16,36.364999999999995,70.0,6.0032,79,206,285,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,9PM,No,Sunday,Weekend,Clear,31.16,36.364999999999995,70.0,8.9981,58,149,207,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,10PM,No,Sunday,Weekend,Light Snow,30.34,34.849999999999994,70.0,6.0032,12,110,122,Hot,Hot,High,Very Low
2012-07-08,Fall,2012,July,11PM,No,Sunday,Weekend,Light Snow,27.880000000000003,31.819999999999997,83.0,6.0032,25,98,123,Hot,Hot,Very High,Very Low
2012-07-09,Fall,2012,July,12AM,No,Monday,Weekday,Mist,27.880000000000003,31.819999999999997,89.0,6.0032,6,33,39,Hot,Hot,Very High,Very Low
2012-07-09,Fall,2012,July,1AM,No,Monday,Weekday,Light Snow,28.7,33.335,89.0,7.0015,5,13,18,Hot,Hot,Very High,Very Low
2012-07-09,Fall,2012,July,2AM,No,Monday,Weekday,Light Snow,28.7,33.335,89.0,12.998000000000001,1,4,5,Hot,Hot,Very High,Low
2012-07-09,Fall,2012,July,3AM,No,Monday,Weekday,Light Snow,28.7,33.335,89.0,12.998000000000001,0,5,5,Hot,Hot,Very High,Low
2012-07-09,Fall,2012,July,4AM,No,Monday,Weekday,Light Snow,27.060000000000002,29.544999999999998,89.0,26.0027,1,1,2,Hot,Normal,Very High,Normal
2012-07-09,Fall,2012,July,5AM,No,Monday,Weekday,Mist,27.060000000000002,30.305,83.0,15.001299999999999,1,27,28,Hot,Hot,Very High,Low
2012-07-09,Fall,2012,July,6AM,No,Monday,Weekday,Light Snow,26.240000000000002,28.79,89.0,16.997899999999998,6,86,92,Hot,Normal,Very High,Low
2012-07-09,Fall,2012,July,7AM,No,Monday,Weekday,Light Snow,27.060000000000002,30.305,83.0,15.001299999999999,7,223,230,Hot,Hot,Very High,Low
2012-07-09,Fall,2012,July,8AM,No,Monday,Weekday,Mist,27.060000000000002,30.305,83.0,11.0014,26,429,455,Hot,Hot,Very High,Very Low
2012-07-09,Fall,2012,July,9AM,No,Monday,Weekday,Mist,27.060000000000002,30.305,83.0,11.0014,38,325,363,Hot,Hot,Very High,Very Low
2012-07-09,Fall,2012,July,10AM,No,Monday,Weekday,Mist,27.060000000000002,30.305,83.0,12.998000000000001,58,117,175,Hot,Hot,Very High,Low
2012-07-09,Fall,2012,July,11AM,No,Monday,Weekday,Mist,29.52,34.089999999999996,62.0,8.9981,72,144,216,Hot,Hot,High,Very Low
2012-07-09,Fall,2012,July,12PM,No,Monday,Weekday,Mist,30.34,34.089999999999996,57.99999999999999,8.9981,61,205,266,Hot,Hot,Normal,Very Low
2012-07-09,Fall,2012,July,1PM,No,Monday,Weekday,Mist,31.16,34.849999999999994,55.00000000000001,16.997899999999998,67,188,255,Hot,Hot,Normal,Low
2012-07-09,Fall,2012,July,2PM,No,Monday,Weekday,Mist,30.34,34.089999999999996,55.00000000000001,16.997899999999998,58,184,242,Hot,Hot,Normal,Low
2012-07-09,Fall,2012,July,3PM,No,Monday,Weekday,Mist,31.16,34.089999999999996,45.0,15.001299999999999,66,214,280,Hot,Hot,Normal,Low
2012-07-09,Fall,2012,July,4PM,No,Monday,Weekday,Clear,31.98,34.849999999999994,40.0,19.0012,88,325,413,Hot,Hot,Low,Low
2012-07-09,Fall,2012,July,5PM,No,Monday,Weekday,Clear,31.98,34.849999999999994,40.0,11.0014,108,741,849,Hot,Hot,Low,Very Low
2012-07-09,Fall,2012,July,6PM,No,Monday,Weekday,Clear,31.16,34.089999999999996,48.0,8.9981,82,790,872,Hot,Hot,Normal,Very Low
2012-07-09,Fall,2012,July,7PM,No,Monday,Weekday,Clear,30.34,34.089999999999996,55.00000000000001,11.0014,88,543,631,Hot,Hot,Normal,Very Low
2012-07-09,Fall,2012,July,8PM,No,Monday,Weekday,Mist,30.34,34.089999999999996,55.00000000000001,7.0015,69,378,447,Hot,Hot,Normal,Very Low
2012-07-09,Fall,2012,July,9PM,No,Monday,Weekday,Mist,30.34,34.089999999999996,55.00000000000001,6.0032,33,298,331,Hot,Hot,Normal,Very Low
2012-07-09,Fall,2012,July,10PM,No,Monday,Weekday,Mist,29.52,33.335,57.99999999999999,7.0015,35,189,224,Hot,Hot,Normal,Very Low
2012-07-09,Fall,2012,July,11PM,No,Monday,Weekday,Mist,28.7,32.574999999999996,65.0,7.0015,22,109,131,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,12AM,No,Tuesday,Weekday,Clear,28.7,32.574999999999996,70.0,6.0032,16,53,69,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,1AM,No,Tuesday,Weekday,Clear,28.7,33.335,74.0,8.9981,0,15,15,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,2AM,No,Tuesday,Weekday,Clear,28.7,33.335,74.0,8.9981,1,15,16,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,3AM,No,Tuesday,Weekday,Clear,27.880000000000003,31.819999999999997,79.0,0.0,0,3,3,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,4AM,No,Tuesday,Weekday,Clear,27.880000000000003,31.819999999999997,79.0,8.9981,0,4,4,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,5AM,No,Tuesday,Weekday,Clear,27.060000000000002,30.305,83.0,8.9981,3,39,42,Hot,Hot,Very High,Very Low
2012-07-10,Fall,2012,July,6AM,No,Tuesday,Weekday,Mist,27.880000000000003,31.819999999999997,79.0,7.0015,4,183,187,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,7AM,No,Tuesday,Weekday,Mist,28.7,33.335,74.0,7.0015,31,489,520,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,8AM,No,Tuesday,Weekday,Clear,29.52,34.849999999999994,74.0,8.9981,34,615,649,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,9AM,No,Tuesday,Weekday,Clear,30.34,34.849999999999994,66.0,8.9981,47,284,331,Hot,Hot,High,Very Low
2012-07-10,Fall,2012,July,10AM,No,Tuesday,Weekday,Clear,31.16,35.605,62.0,12.998000000000001,56,134,190,Hot,Hot,High,Low
2012-07-10,Fall,2012,July,11AM,No,Tuesday,Weekday,Clear,32.800000000000004,36.364999999999995,46.0,12.998000000000001,92,157,249,Hot,Hot,Normal,Low
2012-07-10,Fall,2012,July,12PM,No,Tuesday,Weekday,Clear,32.800000000000004,35.605,41.0,8.9981,69,203,272,Hot,Hot,Normal,Very Low
2012-07-10,Fall,2012,July,1PM,No,Tuesday,Weekday,Clear,33.62,36.364999999999995,38.0,12.998000000000001,77,203,280,Very Hot,Hot,Low,Low
2012-07-10,Fall,2012,July,2PM,No,Tuesday,Weekday,Clear,33.62,36.364999999999995,38.0,11.0014,71,171,242,Very Hot,Hot,Low,Very Low
2012-07-10,Fall,2012,July,3PM,No,Tuesday,Weekday,Clear,32.800000000000004,35.605,41.0,15.001299999999999,77,188,265,Hot,Hot,Normal,Low
2012-07-10,Fall,2012,July,4PM,No,Tuesday,Weekday,Clear,32.800000000000004,36.364999999999995,43.0,15.001299999999999,89,346,435,Hot,Hot,Normal,Low
2012-07-10,Fall,2012,July,5PM,No,Tuesday,Weekday,Clear,31.98,35.605,49.0,12.998000000000001,103,769,872,Hot,Hot,Normal,Low
2012-07-10,Fall,2012,July,6PM,No,Tuesday,Weekday,Light Snow,28.7,33.335,74.0,15.001299999999999,70,749,819,Hot,Hot,High,Low
2012-07-10,Fall,2012,July,7PM,No,Tuesday,Weekday,Light Snow,28.7,33.335,74.0,15.001299999999999,55,359,414,Hot,Hot,High,Low
2012-07-10,Fall,2012,July,8PM,No,Tuesday,Weekday,Light Snow,26.240000000000002,28.79,83.0,15.001299999999999,9,75,84,Hot,Normal,Very High,Low
2012-07-10,Fall,2012,July,9PM,No,Tuesday,Weekday,Light Snow,26.240000000000002,28.79,89.0,7.0015,7,83,90,Hot,Normal,Very High,Very Low
2012-07-10,Fall,2012,July,10PM,No,Tuesday,Weekday,Mist,26.240000000000002,28.79,83.0,8.9981,14,125,139,Hot,Normal,Very High,Very Low
2012-07-10,Fall,2012,July,11PM,No,Tuesday,Weekday,Mist,26.240000000000002,28.79,89.0,7.0015,29,74,103,Hot,Normal,Very High,Very Low
2012-07-11,Fall,2012,July,12AM,No,Wednesday,Weekday,Mist,27.060000000000002,30.305,83.0,8.9981,6,38,44,Hot,Hot,Very High,Very Low
2012-07-11,Fall,2012,July,1AM,No,Wednesday,Weekday,Clear,26.240000000000002,28.79,89.0,0.0,3,11,14,Hot,Normal,Very High,Very Low
2012-07-11,Fall,2012,July,2AM,No,Wednesday,Weekday,Clear,26.240000000000002,28.79,89.0,0.0,0,5,5,Hot,Normal,Very High,Very Low
2012-07-11,Fall,2012,July,3AM,No,Wednesday,Weekday,Clear,26.240000000000002,28.79,89.0,8.9981,0,5,5,Hot,Normal,Very High,Very Low
2012-07-11,Fall,2012,July,4AM,No,Wednesday,Weekday,Clear,26.240000000000002,28.79,89.0,8.9981,1,6,7,Hot,Normal,Very High,Very Low
